heap, 1, 1802906
heap, 2, 1653521
heap, 2, 1657005
heap, 2, 1642487
heap, 2, 1631291
heap, 2, 1645032
heap, 2, 1650602
heap, 2, 1626780
heap, 2, 1613430
heap, 2, 1629794
heap, 2, 1657308
heap, 3, 1691202
heap, 3, 1658982
heap, 3, 1686475
heap, 3, 1679973
heap, 3, 1703459
heap, 3, 1688414
heap, 3, 1665999
heap, 3, 1650152
heap, 3, 1676795
heap, 3, 1684866
heap, 4, 1608939
heap, 4, 1643989
heap, 4, 1630391
heap, 4, 1641411
heap, 4, 1643150
heap, 4, 1625033
heap, 4, 1609396
heap, 4, 1621204
heap, 4, 1627439
heap, 4, 1632958
heap, 6, 1279602
heap, 6, 1275527
heap, 6, 1272180
heap, 6, 1273678
heap, 6, 1290896
heap, 6, 1298289
heap, 6, 1267880
heap, 6, 1282000
heap, 6, 1269720
heap, 6, 1290761
heap, 8, 1075117
heap, 8, 1073515
heap, 8, 1059567
heap, 8, 1075634
heap, 8, 1070080
heap, 8, 1079451
heap, 8, 1078098
heap, 8, 1071067
heap, 8, 1068697
heap, 8, 1062260
heap, 10, 958354
heap, 10, 962584
heap, 10, 957324
heap, 10, 959017
heap, 10, 958801
heap, 10, 960457
heap, 10, 962299
heap, 10, 957404
heap, 10, 963133
heap, 10, 958326
heap, 11, 476134
heap, 11, 470944
heap, 11, 468338
heap, 11, 471434
heap, 11, 473746
heap, 11, 477512
heap, 11, 472099
heap, 11, 469246
heap, 11, 470046
heap, 11, 471555
heap, 15, 118083
heap, 15, 121264
heap, 15, 118620
heap, 15, 119398
heap, 15, 119580
heap, 15, 122088
heap, 15, 126386
heap, 15, 123288
heap, 15, 125927
heap, 15, 126156
noble, 1, 3273382
noble, 1, 3242869
noble, 1, 3276594
noble, 1, 3250252
noble, 1, 3263648
noble, 1, 3244176
noble, 1, 3248275
noble, 1, 3257446
noble, 1, 3293669
noble, 1, 3218666
noble, 2, 2149740
noble, 2, 2104972
noble, 2, 2119321
noble, 2, 2097014
noble, 2, 2121497
noble, 2, 2153057
noble, 2, 2097543
noble, 2, 2142703
noble, 2, 2093447
noble, 2, 2108032
noble, 3, 1609025
noble, 3, 1501167
noble, 3, 1648495
noble, 3, 1636782
noble, 3, 1582767
noble, 3, 1619669
noble, 3, 1628724
noble, 3, 1539561
noble, 3, 1544007
noble, 3, 1661333
noble, 4, 1417970
noble, 4, 1439243
noble, 4, 1349442
noble, 4, 1359331
noble, 4, 1341911
noble, 4, 1378349
noble, 4, 1364116
noble, 4, 1365745
noble, 4, 1351706
noble, 4, 1364742
noble, 6, 1092003
noble, 6, 1096710
noble, 6, 1089995
noble, 6, 1085588
noble, 6, 1104958
noble, 6, 1097454
noble, 6, 1109813
noble, 6, 1082339
noble, 6, 1087024
noble, 6, 1102284
noble, 8, 886849
noble, 8, 899445
noble, 8, 884892
noble, 8, 892995
noble, 8, 901041
noble, 8, 900701
noble, 8, 898433
noble, 8, 889591
noble, 8, 884071
noble, 8, 906276
noble, 10, 812422
noble, 10, 816385
noble, 10, 815224
noble, 10, 814894
noble, 10, 823891
noble, 10, 817478
noble, 10, 812719
noble, 10, 820566
noble, 10, 817720
noble, 10, 815322
noble, 11, 275191
noble, 11, 233334
noble, 11, 276395
noble, 11, 246447
noble, 11, 271892
noble, 11, 287957
noble, 11, 261130
noble, 11, 247369
noble, 11, 287370
noble, 11, 263697
noble, 15, 236791
noble, 15, 249669
noble, 15, 226181
noble, 15, 223036
noble, 15, 227872
noble, 15, 221431
noble, 15, 240805
noble, 15, 248447
noble, 15, 242235
noble, 15, 244547
noble, 20, 197777
noble, 20, 211948
noble, 20, 217857
noble, 20, 205104
noble, 20, 195578
noble, 20, 198390
noble, 20, 206606
noble, 20, 198657
noble, 20, 194697
noble, 20, 195757
noble, 21, 130203
noble, 21, 130513
noble, 21, 129321
noble, 21, 128566
noble, 21, 134232
noble, 21, 137320
noble, 21, 135452
noble, 21, 129299
noble, 21, 138194
noble, 21, 128998
noble, 25, 132196
noble, 25, 130888
noble, 25, 135214
noble, 25, 135807
noble, 25, 134340
noble, 25, 131986
noble, 25, 132459
noble, 25, 132213
noble, 25, 131057
noble, 25, 133688
noble, 30, 127160
noble, 30, 127353
noble, 30, 129740
noble, 30, 124697
noble, 30, 125682
noble, 30, 125645
noble, 30, 129304
noble, 30, 127383
noble, 30, 125820
noble, 30, 127740
noble, 31, 89363
noble, 31, 90592
noble, 31, 90214
noble, 31, 88368
noble, 31, 88693
noble, 31, 89775
noble, 31, 91408
noble, 31, 91820
noble, 31, 87904
noble, 31, 90513
noble, 35, 86238
noble, 35, 91527
noble, 35, 92805
noble, 35, 92218
noble, 35, 89175
noble, 35, 84761
noble, 35, 92289
noble, 35, 90367
noble, 35, 91173
noble, 35, 92039
noble, 40, 86479
noble, 40, 87188
noble, 40, 89544
noble, 40, 88078
noble, 40, 87572
noble, 40, 87061
noble, 40, 88076
noble, 40, 87178
noble, 40, 88028
noble, 40, 86573
noble, 41, 63000
noble, 41, 62771
noble, 41, 62655
noble, 41, 61857
noble, 41, 62137
noble, 41, 63297
noble, 41, 62481
noble, 41, 62316
noble, 41, 62653
noble, 41, 63270
noble, 45, 64069
noble, 45, 65035
noble, 45, 65217
noble, 45, 65399
noble, 45, 64943
noble, 45, 64810
noble, 45, 65249
noble, 45, 65392
noble, 45, 64793
noble, 45, 64004
noble, 50, 63560
noble, 50, 62268
noble, 50, 62517
noble, 50, 61301
noble, 50, 61640
noble, 50, 62547
noble, 50, 62535
noble, 50, 62526
noble, 50, 62352
noble, 50, 61657
noble, 51, 51043
noble, 51, 49509
noble, 51, 49248
noble, 51, 49446
noble, 51, 49849
noble, 51, 49396
noble, 51, 49278
noble, 51, 48331
noble, 51, 48814
noble, 51, 49532
noble, 55, 49651
noble, 55, 49927
noble, 55, 49697
noble, 55, 49949
noble, 55, 49833
noble, 55, 49684
noble, 55, 49565
noble, 55, 50048
noble, 55, 49511
noble, 55, 49870
noble, 60, 48669
noble, 60, 48027
noble, 60, 48334
noble, 60, 48640
noble, 60, 48206
noble, 60, 48468
noble, 60, 48265
noble, 60, 49026
noble, 60, 48473
noble, 60, 48229
noble, 61, 37412
noble, 61, 37611
noble, 61, 38296
noble, 61, 38009
noble, 61, 37857
noble, 61, 37831
noble, 61, 37827
noble, 61, 37472
noble, 61, 37748
noble, 61, 37997
noble, 65, 39617
noble, 65, 39527
noble, 65, 40080
noble, 65, 40204
noble, 65, 40539
noble, 65, 40235
noble, 65, 39636
noble, 65, 39924
noble, 65, 39616
noble, 65, 40155
noble, 70, 39705
noble, 70, 39016
noble, 70, 39222
noble, 70, 38934
noble, 70, 38816
noble, 70, 39178
noble, 70, 39046
noble, 70, 38871
noble, 70, 38852
noble, 70, 39060
noble, 71, 32007
noble, 71, 30900
noble, 71, 31923
noble, 71, 31425
noble, 71, 31705
noble, 71, 31135
noble, 71, 30822
noble, 71, 31481
noble, 71, 31561
noble, 71, 31312
noble, 75, 33486
noble, 75, 33037
noble, 75, 32933
noble, 75, 33033
noble, 75, 33034
noble, 75, 32775
noble, 75, 32771
noble, 75, 33325
noble, 75, 33198
noble, 75, 32657
noble, 80, 32090
noble, 80, 32263
noble, 80, 32078
noble, 80, 32155
noble, 80, 32000
noble, 80, 32532
noble, 80, 32271
noble, 80, 32252
noble, 80, 32534
noble, 80, 32456
linden, 1, 2022184
linden, 1, 2025179
linden, 1, 2023881
linden, 1, 2024458
linden, 1, 2033128
linden, 1, 2022900
linden, 1, 2021944
linden, 1, 2020985
linden, 1, 2025443
linden, 1, 2027369
linden, 2, 3262510
linden, 2, 3278417
linden, 2, 3279213
linden, 2, 3292109
linden, 2, 3276785
linden, 2, 3279783
linden, 2, 3268764
linden, 2, 3271263
linden, 2, 3264689
linden, 2, 3283578
linden, 3, 4545403
linden, 3, 4544946
linden, 3, 4540851
linden, 3, 4541384
linden, 3, 4539901
linden, 3, 4547868
linden, 3, 4547175
linden, 3, 4542116
linden, 3, 4545578
linden, 3, 4551151
linden, 4, 5577760
linden, 4, 5573842
linden, 4, 5572639
linden, 4, 5566053
linden, 4, 5578955
linden, 4, 5583177
linden, 4, 5580145
linden, 4, 5573148
linden, 4, 5566029
linden, 4, 5575064
linden, 6, 6644237
linden, 6, 6651663
linden, 6, 6658750
linden, 6, 6648484
linden, 6, 6654939
linden, 6, 6621271
linden, 6, 6640639
linden, 6, 6629733
linden, 6, 6640584
linden, 6, 6645452
linden, 8, 6907196
linden, 8, 6906196
linden, 8, 6890635
linden, 8, 6898952
linden, 8, 6892196
linden, 8, 6892593
linden, 8, 6895089
linden, 8, 6896521
linden, 8, 6889406
linden, 8, 6891717
linden, 10, 7011219
linden, 10, 7027968
linden, 10, 7018662
linden, 10, 7008382
linden, 10, 7028443
linden, 10, 7008434
linden, 10, 7023126
linden, 10, 7017313
linden, 10, 7017662
linden, 10, 7028322
linden, 11, 3660557
linden, 11, 3659317
linden, 11, 3660954
linden, 11, 3670516
linden, 11, 3665728
linden, 11, 3655572
linden, 11, 3675482
linden, 11, 3661502
linden, 11, 3659432
linden, 11, 3667432
linden, 15, 2261755
linden, 15, 2263106
linden, 15, 2262987
linden, 15, 2264096
linden, 15, 2262328
linden, 15, 2260191
linden, 15, 2263827
linden, 15, 2262687
linden, 15, 2261019
linden, 15, 2261876
linden, 20, 2319785
linden, 20, 2325230
linden, 20, 2320485
linden, 20, 2318796
linden, 20, 2320197
linden, 20, 2320655
linden, 20, 2316338
linden, 20, 2320348
linden, 20, 2321062
linden, 20, 2318811
linden, 21, 1976186
linden, 21, 1943501
linden, 21, 1969530
linden, 21, 1965667
linden, 21, 1968559
linden, 21, 1972650
linden, 21, 1977819
linden, 21, 1967819
linden, 21, 1966883
linden, 21, 1972238
linden, 25, 1842890
linden, 25, 1846274
linden, 25, 1850083
linden, 25, 1847848
linden, 25, 1848060
linden, 25, 1825543
linden, 25, 1845403
linden, 25, 1833270
linden, 25, 1845450
linden, 25, 1838996
linden, 30, 1879663
linden, 30, 1876565
linden, 30, 1878811
linden, 30, 1897003
linden, 30, 1895461
linden, 30, 1877373
linden, 30, 1875036
linden, 30, 1881633
linden, 30, 1886717
linden, 30, 1869419
linden, 31, 1693445
linden, 31, 1673903
linden, 31, 1683783
linden, 31, 1692409
linden, 31, 1684161
linden, 31, 1684778
linden, 31, 1689629
linden, 31, 1671267
linden, 31, 1675633
linden, 31, 1690315
linden, 35, 1623847
linden, 35, 1621188
linden, 35, 1626893
linden, 35, 1622978
linden, 35, 1624265
linden, 35, 1624893
linden, 35, 1620837
linden, 35, 1615332
linden, 35, 1618773
linden, 35, 1615624
linden, 40, 1651066
linden, 40, 1652867
linden, 40, 1652005
linden, 40, 1650913
linden, 40, 1619422
linden, 40, 1645440
linden, 40, 1648757
linden, 40, 1644057
linden, 40, 1649378
linden, 40, 1647498
linden, 41, 1507851
linden, 41, 1507674
linden, 41, 1465039
linden, 41, 1510596
linden, 41, 1510379
linden, 41, 1506303
linden, 41, 1505918
linden, 41, 1508168
linden, 41, 1511922
linden, 41, 1510461
linden, 45, 1489842
linden, 45, 1478163
linden, 45, 1486033
linden, 45, 1479582
linden, 45, 1483185
linden, 45, 1479533
linden, 45, 1486575
linden, 45, 1484677
linden, 45, 1470642
linden, 45, 1485666
linden, 50, 1497470
linden, 50, 1491730
linden, 50, 1498390
linden, 50, 1491391
linden, 50, 1499480
linden, 50, 1497619
linden, 50, 1493974
linden, 50, 1491401
linden, 50, 1487644
linden, 50, 1497355
linden, 51, 1360584
linden, 51, 1398661
linden, 51, 1401197
linden, 51, 1401563
linden, 51, 1400102
linden, 51, 1404507
linden, 51, 1399148
linden, 51, 1409419
linden, 51, 1404899
linden, 51, 1401739
linden, 55, 1386208
linden, 55, 1379782
linden, 55, 1384178
linden, 55, 1386357
linden, 55, 1386547
linden, 55, 1387240
linden, 55, 1386184
linden, 55, 1383882
linden, 55, 1387710
linden, 55, 1383769
linden, 60, 1391714
linden, 60, 1397671
linden, 60, 1398045
linden, 60, 1394306
linden, 60, 1397943
linden, 60, 1393744
linden, 60, 1395514
linden, 60, 1393842
linden, 60, 1391842
linden, 60, 1396867
linden, 61, 1315907
linden, 61, 1313923
linden, 61, 1318590
linden, 61, 1317326
linden, 61, 1315895
linden, 61, 1315652
linden, 61, 1317896
linden, 61, 1318952
linden, 61, 1315199
linden, 61, 1318442
linden, 65, 1297254
linden, 65, 1302424
linden, 65, 1300796
linden, 65, 1297484
linden, 65, 1300633
linden, 65, 1303591
linden, 65, 1300937
linden, 65, 1304901
linden, 65, 1300091
linden, 65, 1301215
linden, 70, 1306902
linden, 70, 1306669
linden, 70, 1307525
linden, 70, 1308899
linden, 70, 1313454
linden, 70, 1304590
linden, 70, 1302877
linden, 70, 1307600
linden, 70, 1309399
linden, 70, 1309610
linden, 71, 1245836
linden, 71, 1244272
linden, 71, 1248077
linden, 71, 1246253
linden, 71, 1245847
linden, 71, 1243583
linden, 71, 1247081
linden, 71, 1246807
linden, 71, 1245220
linden, 71, 1248265
linden, 75, 1232704
linden, 75, 1239467
linden, 75, 1239903
linden, 75, 1234300
linden, 75, 1235986
linden, 75, 1240053
linden, 75, 1234223
linden, 75, 1235308
linden, 75, 1236918
linden, 75, 1230984
linden, 80, 1236533
linden, 80, 1232284
linden, 80, 1241134
linden, 80, 1235849
linden, 80, 1242794
linden, 80, 1236024
linden, 80, 1238764
linden, 80, 1236700
linden, 80, 1237520
linden, 80, 1240238
spraylist, 1, 2035712
spraylist, 1, 2030012
spraylist, 1, 2020818
spraylist, 1, 2019385
spraylist, 1, 2032447
spraylist, 1, 2027648
spraylist, 1, 2045573
spraylist, 1, 2039401
spraylist, 1, 2017861
spraylist, 1, 2036350
spraylist, 2, 2216644
spraylist, 2, 2215572
spraylist, 2, 2214757
spraylist, 2, 2215793
spraylist, 2, 2220054
spraylist, 2, 2233043
spraylist, 2, 2235059
spraylist, 2, 2229074
spraylist, 2, 2215606
spraylist, 2, 2233711
spraylist, 3, 1346904
spraylist, 3, 1773818
spraylist, 3, 1768732
spraylist, 3, 1357486
spraylist, 3, 1846545
spraylist, 3, 1862341
spraylist, 3, 1786310
spraylist, 3, 1892250
spraylist, 3, 1873021
spraylist, 3, 1826648
spraylist, 4, 1267717
spraylist, 4, 1273741
spraylist, 4, 1313523
spraylist, 4, 1300671
spraylist, 4, 1302146
spraylist, 4, 1300072
spraylist, 4, 1296374
spraylist, 4, 1268588
spraylist, 4, 1271280
spraylist, 4, 1264421
spraylist, 6, 1237130
spraylist, 6, 1269766
spraylist, 6, 1263572
spraylist, 6, 1271026
spraylist, 6, 1257562
spraylist, 6, 1227651
spraylist, 6, 1254572
spraylist, 6, 1236240
spraylist, 6, 1259666
spraylist, 6, 1266414
spraylist, 8, 361661
spraylist, 8, 379131
spraylist, 8, 364137
spraylist, 8, 374600
spraylist, 8, 375719
spraylist, 8, 366528
spraylist, 8, 389174
spraylist, 8, 362657
spraylist, 8, 382778
spraylist, 8, 361335
spraylist, 10, 298213
spraylist, 10, 322995
spraylist, 10, 291782
spraylist, 10, 318252
spraylist, 10, 305099
spraylist, 10, 308776
spraylist, 10, 316458
spraylist, 10, 305827
spraylist, 10, 318010
spraylist, 10, 304525
spraylist, 11, 256522
spraylist, 11, 265538
spraylist, 11, 252182
spraylist, 11, 264925
spraylist, 11, 250623
spraylist, 11, 260440
spraylist, 11, 249664
spraylist, 11, 248878
spraylist, 11, 263788
spraylist, 11, 252339
spraylist, 15, 176001
spraylist, 15, 175968
spraylist, 15, 175762
spraylist, 15, 176980
spraylist, 15, 177892
spraylist, 15, 176494
spraylist, 15, 176728
spraylist, 15, 175633
spraylist, 15, 175637
spraylist, 15, 177148
spraylist, 20, 173374
spraylist, 20, 174478
spraylist, 20, 172522
spraylist, 20, 172151
spraylist, 20, 174097
spraylist, 20, 175483
spraylist, 20, 173914
spraylist, 20, 174471
spraylist, 20, 173059
spraylist, 20, 172444
spraylist, 21, 164144
spraylist, 21, 163682
spraylist, 21, 164791
spraylist, 21, 164132
spraylist, 21, 165393
spraylist, 21, 164741
spraylist, 21, 164600
spraylist, 21, 166567
spraylist, 21, 163610
spraylist, 21, 165093
spraylist, 25, 153401
spraylist, 25, 153624
spraylist, 25, 153379
spraylist, 25, 153470
spraylist, 25, 153414
spraylist, 25, 154199
spraylist, 25, 151936
spraylist, 25, 153223
spraylist, 25, 152650
spraylist, 25, 153383
spraylist, 30, 148607
spraylist, 30, 148848
spraylist, 30, 149374
spraylist, 30, 150868
spraylist, 30, 148253
spraylist, 30, 148675
spraylist, 30, 148350
spraylist, 30, 149825
spraylist, 30, 149760
spraylist, 30, 148913
spraylist, 31, 146954
spraylist, 31, 146878
spraylist, 31, 146302
spraylist, 31, 146749
spraylist, 31, 146646
spraylist, 31, 146150
spraylist, 31, 145903
spraylist, 31, 147352
spraylist, 31, 147025
spraylist, 31, 145121
spraylist, 35, 140016
spraylist, 35, 140262
spraylist, 35, 140379
spraylist, 35, 140639
spraylist, 35, 141021
spraylist, 35, 140776
spraylist, 35, 141641
spraylist, 35, 141157
spraylist, 35, 140441
spraylist, 35, 140515
spraylist, 40, 136145
spraylist, 40, 135109
spraylist, 40, 138767
spraylist, 40, 134893
spraylist, 40, 138442
spraylist, 40, 138074
spraylist, 40, 138580
spraylist, 40, 137769
spraylist, 40, 138788
spraylist, 40, 134991
spraylist, 41, 136762
spraylist, 41, 136334
spraylist, 41, 136076
spraylist, 41, 135797
spraylist, 41, 136351
spraylist, 41, 137512
spraylist, 41, 136672
spraylist, 41, 136508
spraylist, 41, 137613
spraylist, 41, 132688
spraylist, 45, 136596
spraylist, 45, 133757
spraylist, 45, 137007
spraylist, 45, 135035
spraylist, 45, 136232
spraylist, 45, 137083
spraylist, 45, 136833
spraylist, 45, 135423
spraylist, 45, 136621
spraylist, 45, 136533
spraylist, 50, 133619
spraylist, 50, 133818
spraylist, 50, 134633
spraylist, 50, 135888
spraylist, 50, 134654
spraylist, 50, 134013
spraylist, 50, 134516
spraylist, 50, 134423
spraylist, 50, 135068
spraylist, 50, 131825
spraylist, 51, 132175
spraylist, 51, 132885
spraylist, 51, 130233
spraylist, 51, 134140
spraylist, 51, 133183
spraylist, 51, 130980
spraylist, 51, 132649
spraylist, 51, 131893
spraylist, 51, 131120
spraylist, 51, 131361
spraylist, 55, 129699
spraylist, 55, 131016
spraylist, 55, 127467
spraylist, 55, 130389
spraylist, 55, 129899
spraylist, 55, 126299
spraylist, 55, 129699
spraylist, 55, 130959
spraylist, 55, 128080
spraylist, 55, 130253
spraylist, 60, 125636
spraylist, 60, 127567
spraylist, 60, 128705
spraylist, 60, 125730
spraylist, 60, 127356
spraylist, 60, 126815
spraylist, 60, 127508
spraylist, 60, 127462
spraylist, 60, 128117
spraylist, 60, 127320
spraylist, 61, 126629
spraylist, 61, 125536
spraylist, 61, 127793
spraylist, 61, 125451
spraylist, 61, 126428
spraylist, 61, 127116
spraylist, 61, 125433
spraylist, 61, 126625
spraylist, 61, 126673
spraylist, 61, 126449
spraylist, 65, 122689
spraylist, 65, 125487
spraylist, 65, 124751
spraylist, 65, 121661
spraylist, 65, 125022
spraylist, 65, 125668
spraylist, 65, 121757
spraylist, 65, 125104
spraylist, 65, 124566
spraylist, 65, 122318
spraylist, 70, 123625
spraylist, 70, 123849
spraylist, 70, 120578
spraylist, 70, 123610
spraylist, 70, 123264
spraylist, 70, 121134
spraylist, 70, 124373
spraylist, 70, 123431
spraylist, 70, 119805
spraylist, 70, 123717
spraylist, 71, 122210
spraylist, 71, 120982
spraylist, 71, 122533
spraylist, 71, 123230
spraylist, 71, 120345
spraylist, 71, 122700
spraylist, 71, 123288
spraylist, 71, 120842
spraylist, 71, 122786
spraylist, 71, 120579
spraylist, 75, 121521
spraylist, 75, 118707
spraylist, 75, 121966
spraylist, 75, 122476
spraylist, 75, 119269
spraylist, 75, 123325
spraylist, 75, 122542
spraylist, 75, 119497
spraylist, 75, 121354
spraylist, 75, 122601
spraylist, 80, 122244
spraylist, 80, 121969
spraylist, 80, 121243
spraylist, 80, 122185
spraylist, 80, 122195
spraylist, 80, 122263
spraylist, 80, 121762
spraylist, 80, 122251
spraylist, 80, 122690
spraylist, 80, 122177
heap, 1, 1804028
heap, 1, 1780969
heap, 1, 1742486
heap, 1, 1802474
heap, 1, 1733559
heap, 1, 1793119
heap, 1, 1796509
heap, 1, 1735321
heap, 1, 1798052
heap, 1, 1720202
heap, 2, 1656857
heap, 2, 1628835
heap, 2, 1598112
heap, 2, 1648218
heap, 2, 1667393
heap, 2, 1646996
heap, 2, 1619968
heap, 2, 1597357
heap, 2, 1672398
heap, 2, 1629208
heap, 3, 1714011
heap, 3, 1674136
heap, 3, 1682592
heap, 3, 1697905
heap, 3, 1693292
heap, 3, 1694873
heap, 3, 1688714
heap, 3, 1690719
heap, 3, 1714820
heap, 3, 1671235
heap, 4, 1628847
heap, 4, 1634619
heap, 4, 1599979
heap, 4, 1615092
heap, 4, 1596087
heap, 4, 1618559
heap, 4, 1628137
heap, 4, 1616103
heap, 4, 1613461
heap, 4, 1617296
heap, 6, 1300396
heap, 6, 1286791
heap, 6, 1270786
heap, 6, 1287651
heap, 6, 1296269
heap, 6, 1286566
heap, 6, 1276559
heap, 6, 1272132
heap, 6, 1279173
heap, 6, 1292040
heap, 8, 1071939
heap, 8, 1062700
heap, 8, 1073336
heap, 8, 1077168
